COUNT,mid_x,mid_y,mid_z,Ag_ppm_BESTEL,NBKRT,AG_SUBZONAS,HOLEID
109365,3592.5223,4725.7655,4169.872,60.5,32,41,A1773
109366,3591.7061,4725.907,4167.7801,83,32,41,A1773
109648,3846.4529,4730.44,4014.3522,25.675676,32,42,A1775
109653,3845.7869,4731.0643,4000.5323,25.5,32,42,A1775
109825,4006.7801,4854.4587,4197.8216,10.5,32,42,A1776
109826,4006.3139,4854.9169,4194.8937,15,32,42,A1776
109827,4005.9263,4855.2951,4192.4531,6,32,42,A1776
109828,4005.5395,4855.67,4190.0118,16,31,42,A1776
109829,4005.0763,4856.1163,4187.0816,25,31,42,A1776
109830,4004.6139,4856.5626,4184.1512,34.333332,31,42,A1776
109831,4004.1521,4857.0096,4181.2209,40.333332,31,42,A1776
109832,4003.6909,4857.4571,4178.2905,40.333332,31,42,A1776
109833,4003.2288,4857.9039,4175.3602,5,31,42,A1776
109840,4000.0035,4861.0273,4154.8458,17.666666,31,42,A1776
109843,3998.8754,4862.1668,4147.5192,21.033333,31,42,A1776
109844,3998.4257,4862.6225,4144.5883,17.833334,31,42,A1776
109845,3998.029,4863.0235,4141.999,12,31,42,A1776
109848,3996.6324,4864.4309,4132.8617,9.166667,31,42,A1776
109849,3996.1854,4864.8816,4129.9296,11.333333,31,42,A1776
109850,3995.7014,4865.3696,4126.7531,12.285714,31,42,A1776
109855,3993.5463,4867.5475,4112.5805,10,31,42,A1776
109859,3991.9584,4869.1979,4101.975,4,31,42,A1776
109860,3991.5089,4869.6731,4098.9448,3.273438,31,42,A1776
109887,3980.1231,4881.9331,4020.4074,15.983334,31,42,A1776
109888,3979.703,4882.3875,4017.4719,25.5,31,42,A1776
109894,3977.5369,4884.768,4002.2075,4.783333,31,42,A1776
110885,3927.548,4791.2617,4199.3161,10,31,42,A1781
110886,3928.5212,4790.2766,4196.6548,12,31,42,A1781
110887,3929.4922,4789.294,4193.9918,24,31,42,A1781
110888,3930.2674,4788.5096,4191.8602,16,31,42,A1781
110890,3932.3298,4786.425,4186.1715,10.2,31,42,A1781
110891,3933.3925,4785.3538,4183.2367,29,31,42,A1781
110903,3945.2,4773.3949,4150.1615,13.9,31,42,A1781
110904,3946.148,4772.4294,4147.4839,21.200001,31,42,A1781
110905,3947.2223,4771.3363,4144.449,38.63158,31,42,A1781
110906,3948.2968,4770.2434,4141.414,29,32,42,A1781
110907,3949.245,4769.279,4138.7362,8.966666,32,42,A1781
110908,3950.1933,4768.3146,4136.0584,11.666667,32,42,A1781
110909,3951.1406,4767.3497,4133.3804,9.4,32,42,A1781
110910,3952.2437,4766.2233,4130.2556,20.625,32,42,A1781
110911,3953.5173,4764.9189,4126.6391,10.109756,31,42,A1781
110912,3954.63,4763.778,4123.4669,8.3,32,42,A1781
110913,3955.5672,4762.8166,4120.7841,16.966667,32,42,A1781
110914,3956.5016,4761.8578,4118.0994,15.6,32,42,A1781
110915,3957.4354,4760.901,4115.4138,12.8,32,42,A1781
110916,3958.3695,4759.9459,4112.7277,1.9,32,42,A1781
110917,3959.304,4758.9924,4110.0411,0.683333,32,42,A1781
110918,3960.3791,4757.8976,4106.9511,1.961538,32,42,A1781
110923,3964.8055,4753.4149,4094.253,23,32,42,A1781
111120,3995.361,4842.8177,4194.6386,5,31,42,A1783
111121,3995.2762,4842.9266,4191.6418,42,31,42,A1783
111122,3995.1914,4843.0345,4188.6449,57,31,42,A1783
111125,3994.9795,4843.3006,4181.1526,14.5,31,42,A1783
111126,3994.9161,4843.3794,4178.9049,12,31,42,A1783
111128,3994.768,4843.5613,4173.6601,13,31,42,A1783
111129,3994.6835,4843.664,4170.6631,27.566668,31,42,A1783
111130,3994.599,4843.7659,4167.666,29,31,42,A1783
111131,3994.5146,4843.8668,4164.6689,18.799999,31,42,A1783
111132,3994.4306,4843.9663,4161.6717,5,31,42,A1783
111143,3993.5869,4844.9752,4131.5504,7.533333,31,42,A1783
111144,3993.5015,4845.0783,4128.5534,9.65,31,42,A1783
111145,3993.4301,4845.1641,4126.0559,23,31,42,A1783
111147,3993.2706,4845.3582,4120.4365,22.11236,31,42,A1783
111149,3993.0657,4845.6134,4113.1188,20.4,31,42,A1783
111150,3992.9806,4845.7215,4110.0469,2,31,42,A1783
111154,3992.6606,4846.1393,4098.3337,3.866667,31,42,A1783
111155,3992.5799,4846.2475,4095.3368,2.566667,31,42,A1783
111156,3992.4998,4846.3564,4092.3398,1.866667,31,42,A1783
111157,3992.4161,4846.4713,4089.193,1,31,42,A1783
111159,3992.2994,4846.6336,4084.7726,13,31,42,A1783
111161,3992.1971,4846.7775,4080.8765,92.054054,31,42,A1783
111163,3992.0551,4846.9797,4075.4322,7.114754,31,42,A1783
111164,3991.9857,4847.0794,4072.7599,27,31,42,A1783
111165,3991.9257,4847.1663,4070.4373,15,31,42,A1783
111166,3991.8517,4847.2742,4067.5653,42,31,42,A1783
111167,3991.7696,4847.3946,4064.3686,69,31,42,A1783
111168,3991.6931,4847.5079,4061.3717,60.466667,31,42,A1783
111169,3991.6168,4847.6217,4058.3749,35.799999,31,42,A1783
111170,3991.5408,4847.7358,4055.378,46,31,42,A1783
111171,3991.4652,4847.8503,4052.3811,14.566667,31,42,A1783
111172,3991.3898,4847.9653,4049.3843,60.666668,31,42,A1783
111173,3991.3298,4848.0575,4046.9868,65.333336,31,42,A1783
111174,3991.2849,4848.1269,4045.1887,15,31,42,A1783
111180,3990.8992,4848.7333,4029.6553,28.984848,31,42,A1783
111182,3990.7978,4848.8943,4025.6098,35.466667,31,42,A1783
111183,3990.7234,4849.0129,4022.6131,3.8,31,42,A1783
111184,3990.65,4849.1306,4019.6163,29.200001,31,42,A1783
111185,3990.5776,4849.2475,4016.6194,7.133333,31,42,A1783
111186,3990.5056,4849.3645,4013.6226,34.5,31,42,A1783
111187,3990.4341,4849.4822,4010.6257,18.700001,31,42,A1783
111188,3990.363,4849.6004,4007.6289,7.8,31,42,A1783
111189,3990.2927,4849.7187,4004.6321,1.95,31,42,A1783
111190,3990.2234,4849.836,4001.6352,1.433333,31,42,A1783
111998,4240.613,5114.267,4197.6571,0.5,32,42,A1788
111999,4241.1011,5113.7542,4194.7418,0.5,31,42,A1788
112000,4241.588,5113.2423,4191.8262,0.95,31,42,A1788
112001,4242.0735,5112.7313,4188.9102,1,31,42,A1788
112002,4242.5582,5112.2212,4185.9939,4.733333,31,42,A1788
112003,4243.0421,5111.7121,4183.0772,51.766666,31,42,A1788
112004,4243.5252,5111.204,4180.1603,27.5,31,42,A1788
112005,4244.0078,5110.6966,4177.2432,27.25,31,42,A1788
112006,4244.4904,5110.1893,4174.326,9.1,31,42,A1788
112007,4244.973,5109.6823,4171.4089,7.666667,31,42,A1788
112008,4245.4555,5109.1755,4168.4916,5.3,31,42,A1788
112009,4245.9372,5108.6687,4165.5742,0.5,31,42,A1788
112010,4246.418,5108.1618,4162.6567,0.5,31,42,A1788
112011,4246.8978,5107.6549,4159.739,0.5,31,42,A1788
112012,4247.377,5107.1485,4156.8212,0.758333,31,42,A1788
112013,4247.8555,5106.6428,4153.9031,0.583333,31,42,A1788
112014,4248.3335,5106.1378,4150.9848,0.766667,31,42,A1788
112015,4248.8107,5105.6334,4148.0662,0.833333,31,42,A1788
112016,4249.2865,5105.1297,4145.1473,0.5,31,42,A1788
112017,4249.7609,5104.6266,4142.2281,0.525,31,42,A1788
112018,4250.2341,5104.124,4139.3086,0.5,31,42,A1788
112022,4252.0061,5102.2409,4128.3598,0.714286,31,42,A1788
112023,4252.5173,5101.6951,4125.197,33.333332,31,42,A1788
112024,4252.9888,5101.1899,4122.2777,13.666667,31,42,A1788
112025,4253.4598,5100.6837,4119.3585,14,31,42,A1788
112028,4254.712,5099.3361,4111.5728,1.25,31,42,A1788
112029,4255.1795,5098.8308,4108.6529,1.475,31,42,A1788
112030,4255.6452,5098.3241,4105.7329,0.75,31,42,A1788
112031,4256.1089,5097.816,4102.8128,0.525,31,42,A1788
112032,4256.4555,5097.4343,4100.6227,0.5,31,42,A1788
112041,4260.187,5093.3015,4076.8922,0.5,31,42,A1788
112043,4260.9276,5092.475,4072.1452,0.675,31,42,A1788
112044,4261.3825,5091.9657,4069.2239,0.5,31,42,A1788
112045,4261.8372,5091.4554,4066.3028,0.916667,31,42,A1788
112046,4262.2916,5090.944,4063.3819,0.525,31,42,A1788
112047,4262.6473,5090.5432,4061.0938,0.5,31,42,A1788
112056,4266.7921,5085.8811,4034.2593,19,32,42,A1788
117502,4114.4151,5083.6311,4148.2145,5.671429,31,42,A182
117503,4116.1476,5081.6486,4145.7593,3.7,31,42,A182
117504,4117.5914,5079.9965,4143.7133,4.1,31,42,A182
117505,4119.0592,5078.3168,4141.6332,5.964516,31,42,A182
117506,4120.527,5076.6372,4139.5531,4.946667,31,42,A182
117507,4121.9708,5074.9851,4137.5072,6.463333,31,42,A182
117508,4123.4146,5073.333,4135.4612,11.006667,31,42,A182
117509,4124.8583,5071.6809,4133.4152,5.533333,31,42,A182
117510,4126.3021,5070.0288,4131.3692,9.263333,31,42,A182
117511,4127.9624,5068.1289,4129.0163,5.684616,31,42,A182
117512,4129.6228,5066.2289,4126.6634,7.133333,31,42,A182
117513,4131.0665,5064.5768,4124.6174,6.566667,31,42,A182
117514,4132.5103,5062.9247,4122.5714,9.17,31,42,A182
117515,4133.954,5061.2726,4120.5254,5,31,42,A182
117516,4135.3978,5059.6205,4118.4794,8.066667,31,42,A182
117517,4136.8416,5057.9684,4116.4334,6.9,31,42,A182
117518,4138.0447,5056.5917,4114.7284,6.7,31,42,A182
117519,4139.2478,5055.2149,4113.0234,5.7,32,42,A182
117520,4140.6916,5053.5628,4110.9774,8,32,42,A182
117521,4142.1354,5051.9107,4108.9314,10.2,32,42,A182
117522,4143.5791,5050.2586,4106.8854,9.7,32,42,A182
117523,4144.7823,5048.8818,4105.1804,13.1,32,42,A182
117528,4150.8701,5041.9155,4096.5531,10.1,32,42,A182
117533,4158.3537,5033.352,4085.9481,15.206666,32,42,A182
117534,4159.5568,5031.9753,4084.2431,33.299999,32,42,A182
119356,3847.9051,4799.6449,4197.0941,38,31,41,A1830
119357,3848.8836,4798.6796,4194.4275,23.666666,31,41,A1830
119358,3849.8619,4797.7158,4191.7603,7,31,41,A1830
119359,3850.8401,4796.7536,4189.0924,4.4,31,41,A1830
119360,3851.8177,4795.7939,4186.4235,5.666667,31,41,A1830
119361,3852.7947,4794.8367,4183.7535,6.216667,31,41,A1830
119362,3853.7711,4793.8821,4181.0822,14.316667,31,41,A1830
119363,3854.7443,4792.9273,4178.4099,11.733334,31,41,A1830
119364,3855.7128,4791.9707,4175.7365,9.333333,31,41,A1830
119365,3856.6767,4791.0124,4173.0621,10.666667,31,41,A1830
119366,3857.6697,4790.0214,4170.2977,17.3125,32,41,A1830
119367,3858.663,4789.0311,4167.5332,18.799999,31,41,A1830
119368,3859.6248,4788.0736,4164.8577,13.933333,31,41,A1830
119370,3861.5467,4786.1619,4159.505,34.599998,31,41,A1830
119371,3862.505,4785.2084,4156.8269,21.766666,31,42,A1830
119372,3863.4773,4784.2404,4154.1029,20.451612,31,42,A1830
119373,3864.5106,4783.2098,4151.199,3,32,42,A1830
119374,3865.5246,4782.1953,4148.3384,11.433333,31,42,A1830
119375,3866.496,4781.2209,4145.5884,25.333334,31,42,A1830
119376,3867.4655,4780.2477,4142.8373,9.15,32,42,A1830
119377,3868.4101,4779.2997,4140.1523,11.6,32,42,A1830
119378,3869.3535,4778.3534,4137.4664,10.883333,32,42,A1830
119379,3870.2953,4777.4076,4134.7796,6.866667,32,42,A1830
119380,3871.3827,4776.3097,4131.6671,12.29114,32,42,A1830
119381,3872.4666,4775.2093,4128.5543,2.266667,31,42,A1830
119382,3873.3993,4774.2578,4125.8664,12.6,31,42,A1830
119383,3874.3292,4773.306,4123.1776,13.766666,31,42,A1830
119384,3875.2564,4772.3541,4120.488,5.8,31,42,A1830
119385,3876.181,4771.4021,4117.7975,9.666667,31,42,A1830
119386,3877.1048,4770.4506,4115.1065,13.833333,31,42,A1830
119387,3878.0282,4769.4996,4112.4153,15.316667,31,42,A1830
119388,3878.9511,4768.5492,4109.7236,11.066667,31,42,A1830
119389,3879.874,4767.6011,4107.0311,13.1,31,42,A1830
119390,3880.7969,4766.6565,4104.3375,30.683332,31,42,A1830
119391,3881.7201,4765.7154,4101.6426,10.933333,31,42,A1830
119392,3882.6428,4764.7768,4098.9468,19.666666,31,42,A1830
119393,3883.5636,4763.8384,4096.2502,29.799999,31,42,A1830
119394,3884.4825,4762.9001,4093.5529,11.2,31,42,A1830
119395,3885.3995,4761.962,4090.855,9,31,42,A1830
119396,3886.3146,4761.025,4088.156,20.15,31,42,A1830
119397,3887.2278,4760.0893,4085.4558,17.4,31,42,A1830
119398,3888.3212,4758.9683,4082.2143,6.583333,31,42,A1830
119399,3889.4105,4757.8474,4078.9713,7.4,32,42,A1830
119400,3890.3148,4756.9131,4076.2677,8,32,42,A1830
119401,3891.216,4755.9785,4073.5632,9.683333,32,42,A1830
119402,3892.1153,4755.0445,4070.8579,21.483334,32,42,A1830
119403,3893.0134,4754.1117,4068.1517,18.549999,32,42,A1830
119404,3893.9103,4753.1802,4065.4447,16.833334,32,42,A1830
119405,3894.8063,4752.2496,4062.7371,27,32,42,A1830
119406,3895.7021,4751.3196,4060.0292,34.599998,32,42,A1830
119407,3896.665,4750.3207,4057.1179,21.782608,32,42,A1830
119408,3897.4782,4749.4773,4054.6576,45,32,42,A1830
119409,3898.2228,4748.7051,4052.3995,19.299999,32,42,A1830
119410,3899.1143,4747.7804,4049.6883,27.866667,32,42,A1830
119411,3900.0036,4746.858,4046.9757,46.633335,32,42,A1830
119412,3900.6923,4746.1444,4044.8728,30,32,42,A1830
119500,3993.3472,4936.9745,4198.2444,11.666667,31,42,A1831
119501,3994.0092,4936.3043,4195.3962,11.666667,31,42,A1831
119502,3994.6688,4935.6356,4192.547,19.200001,31,42,A1831
119503,3995.326,4934.9686,4189.6969,23,31,42,A1831
119504,3995.9818,4934.3034,4186.846,13.75,31,42,A1831
119505,3996.6379,4933.6408,4183.9946,13.8,31,42,A1831
119506,3997.2945,4932.9807,4181.1427,16.333334,31,42,A1831
119507,3998.0112,4932.263,4178.0287,10.380281,31,42,A1831
119511,4000.7082,4929.571,4166.2025,8.7,31,42,A1831
119512,4001.358,4928.9249,4163.3459,15.45,31,42,A1831
119513,4002.0081,4928.2794,4160.4892,8.416667,31,42,A1831
119514,4002.6573,4927.635,4157.6321,12.95,31,42,A1831
119515,4003.3043,4926.9917,4154.7742,10.583333,31,42,A1831
119516,4003.9491,4926.3496,4151.9155,9.3,31,42,A1831
119517,4004.5919,4925.7085,4149.0562,9.95,31,42,A1831
119518,4005.2335,4925.0674,4146.1966,18.166666,31,42,A1831
119519,4005.8739,4924.4263,4143.3367,18.066668,31,42,A1831
119520,4006.513,4923.7854,4140.4765,13.166667,31,42,A1831
119521,4007.1295,4923.1663,4137.7112,17.357143,31,42,A1831
119524,4008.8024,4921.4825,4130.1762,9.5,31,42,A1831
119525,4009.439,4920.8434,4127.315,16.5,31,42,A1831
119526,4010.0777,4920.2041,4124.4544,13.5,31,42,A1831
119527,4010.7184,4919.5647,4121.5942,13.2,31,42,A1831
119528,4011.3582,4918.9258,4118.7337,13.533334,31,42,A1831
119529,4011.9963,4918.2874,4115.8727,11.583333,31,42,A1831
119530,4012.6327,4917.6496,4113.0112,10,31,42,A1831
119531,4013.2686,4917.0125,4110.1494,10,31,42,A1831
119532,4013.9054,4916.376,4107.2877,9.5,31,42,A1831
119533,4014.543,4915.7401,4104.4261,7.333333,31,42,A1831
119534,4015.1812,4915.1051,4101.5643,9.333333,31,42,A1831
119535,4015.8188,4914.4715,4098.7022,14.5,31,42,A1831
119536,4016.4557,4913.8393,4095.8395,21,31,42,A1831
119537,4017.0653,4913.2347,4093.0957,20.363636,31,42,A1831
119551,4025.1801,4905.1752,4056.4123,13.7,31,42,A1831
119552,4025.9336,4904.4424,4053.0215,22.182926,31,42,A1831
120528,4031.728,4969.8007,4196.2874,230,32,42,A1836
120537,4036.3667,4965.2411,4171.3725,19,31,42,A1836
120542,4038.9574,4962.7013,4157.5404,10.266666,31,42,A1836
120543,4039.4981,4962.169,4154.6379,5.8,31,42,A1836
120544,4040.0365,4961.6388,4151.7346,5.566667,31,42,A1836
120545,4040.573,4961.1108,4148.8306,6,31,42,A1836
120546,4041.1111,4960.5834,4145.9267,5.666667,31,42,A1836
120547,4041.6515,4960.0564,4143.0232,11.933333,31,42,A1836
120548,4042.1941,4959.5298,4140.1201,7.666667,31,42,A1836
120549,4042.737,4959.0048,4137.2167,11.833333,31,42,A1836
120550,4043.2831,4958.4776,4134.2885,10.262295,31,42,A1836
120563,4049.9951,4952.0395,4098.0892,7.466667,31,42,A1836
120564,4050.5312,4951.5254,4095.1826,13.2,31,42,A1836
120565,4051.0668,4951.0105,4092.2761,10.733334,31,42,A1836
120566,4051.6025,4950.4961,4089.3694,20,31,42,A1836
120567,4052.1394,4949.9844,4086.4626,34.599998,31,42,A1836
120568,4052.6775,4949.4752,4083.5555,12.7,31,42,A1836
120569,4053.2168,4948.9683,4080.6482,29.799999,31,42,A1836
120570,4053.757,4948.4619,4077.741,50,31,42,A1836
120571,4054.2982,4947.9559,4074.834,16.433332,31,42,A1836
120572,4054.8403,4947.4502,4071.927,9.3,31,42,A1836
120573,4055.3814,4946.945,4069.0198,10.266666,31,42,A1836
120574,4055.8759,4946.4824,4066.3544,16.860001,31,42,A1836
120576,4056.7805,4945.6339,4061.4591,11.666667,31,42,A1836
120577,4057.3812,4945.0692,4058.2122,6.189189,31,42,A1836
120579,4058.6504,4943.8738,4051.3812,6,31,42,A1836
120580,4059.3148,4943.2461,4047.7958,6.8,31,42,A1836
120581,4059.8513,4942.7381,4044.8882,10.216666,31,42,A1836
120582,4060.3862,4942.2307,4041.9802,13.1,31,42,A1836
120583,4060.9224,4941.7231,4039.0725,21.299999,31,42,A1836
120584,4061.4601,4941.2151,4036.1652,14.866667,31,42,A1836
120585,4061.9993,4940.7068,4033.2581,13.15,31,42,A1836
120586,4062.4975,4940.237,4030.5689,12.882353,31,42,A1836
120587,4063.003,4939.7597,4027.8308,43.016129,31,42,A1836
120588,4063.547,4939.2453,4024.8741,27,31,42,A1836
120589,4064.0805,4938.7396,4021.9656,15.75,31,42,A1836
120590,4064.6131,4938.2321,4019.0572,30.25,31,42,A1836
120591,4065.1448,4937.7228,4016.1489,69.583336,31,42,A1836
120592,4065.6758,4937.2119,4013.2408,70.76667,31,42,A1836
120593,4066.2074,4936.702,4010.3327,25.583334,31,42,A1836
120594,4066.7402,4936.1937,4007.4244,3.35,31,42,A1836
120595,4067.2739,4935.6868,4004.5161,3.583333,31,42,A1836
120596,4067.8085,4935.1809,4001.6078,2.833333,31,42,A1836
124918,3979.055,4809.8698,4199.7662,15,31,42,A1856
124919,3980.4127,4808.4984,4197.4692,13.033334,31,42,A1856
124920,3981.7752,4807.1339,4195.171,11,31,42,A1856
124921,3983.1425,4805.7763,4192.8716,6.333333,31,42,A1856
124922,3984.5146,4804.4256,4190.5709,9,31,42,A1856
124923,3985.8914,4803.0818,4188.2691,18.266666,31,42,A1856
124924,3987.273,4801.745,4185.9661,14.833333,31,42,A1856
124925,3988.6588,4800.4144,4183.6619,7.65,31,42,A1856
124926,3990.0452,4799.0864,4181.3566,10,31,42,A1856
124927,3991.2698,4797.9149,4179.3193,3,31,42,A1856
124929,3994.1342,4795.1776,4174.5504,2.45,31,42,A1856
124930,3995.5185,4793.8511,4172.2431,2.95,31,42,A1856
124931,3996.9014,4792.5225,4169.936,1.1,31,42,A1856
124932,3998.2833,4791.1933,4167.6287,5.316667,31,42,A1856
124933,3999.665,4789.866,4165.3202,12.933333,31,42,A1856
124934,4001.0464,4788.5408,4163.0103,7.983333,31,42,A1856
124935,4002.4271,4787.2169,4160.6992,2.383333,31,42,A1856
124936,4003.8027,4785.8898,4158.3871,2.641667,31,42,A1856
124937,4005.1726,4784.5583,4156.0739,2.283333,31,42,A1856
124938,4006.5366,4783.2227,4153.7597,2.716667,31,42,A1856
124939,4007.8978,4781.8886,4151.4429,5.116667,31,42,A1856
124940,4009.2578,4780.5595,4149.1226,4,31,42,A1856
124941,4010.6167,4779.2356,4146.7987,3.075,31,42,A1856
124942,4011.7148,4778.1691,4144.9179,2,31,42,A1856
124948,4020.3568,4769.8827,4130.1327,9.272727,31,42,A1856
124949,4022.0887,4768.2164,4127.1571,25.23077,32,42,A1856
124950,4023.4979,4766.8493,4124.7258,24.549999,31,42,A1856
124951,4024.8461,4765.5323,4122.3918,15.433333,31,42,A1856
124952,4026.1376,4764.2697,4120.1549,13.890909,31,42,A1856
124953,4027.4301,4763.0084,4117.9179,13.516666,32,42,A1856
124954,4028.5325,4761.9346,4116.0116,49,32,42,A1856
143886,4229.294,5140.8349,4136.9944,11.976666,31,42,A198
143887,4230.8667,5139.5897,4134.7637,10.1,31,42,A198
143888,4232.4404,5138.3464,4132.5326,9.36,31,42,A198
143889,4234.0149,5137.1065,4130.3002,9.226666,31,42,A198
143890,4235.5901,5135.878,4128.062,8.096666,31,42,A198
143891,4237.1657,5134.6626,4125.817,7.526667,31,42,A198
143892,4238.7421,5133.4598,4123.5657,12.273334,31,42,A198
143893,4240.3298,5132.2575,4121.3221,12.35,31,42,A198
143894,4241.9344,5131.0491,4119.0939,9.3,31,42,A198
143895,4243.5831,5129.8144,4116.8445,6.612903,31,42,A198
143896,4245.2344,5128.5762,4114.599,6.4,32,42,A198
143897,4246.8363,5127.359,4112.3736,8.633333,32,42,A198
143898,4248.4156,5126.1427,4110.1316,9.51,32,42,A198
143899,4249.9753,5124.9277,4107.8752,9.366667,32,42,A198
143900,4251.5325,5123.7156,4105.6156,4.84,32,42,A198
143901,4253.0897,5122.5067,4103.3543,2.72,32,42,A198
143902,4254.6469,5121.3007,4101.0914,1.716667,32,42,A198
143903,4256.2012,5120.0909,4098.8286,2.823333,32,42,A198
143904,4257.6225,5118.9757,4096.7552,1.94,32,42,A198
143907,4261.9248,5115.5527,4090.4706,0.15,32,42,A198
143908,4263.4736,5114.3081,4088.2229,0.15,32,42,A198
147201,3319.9977,4549.8262,4187.4451,4.916667,32,41,A2013
147202,3320.3262,4549.409,4184.4924,8,32,41,A2013
147203,3320.5944,4549.0682,4182.0811,3.723684,32,41,A2013
147204,3320.8497,4548.7451,4179.7929,8,32,41,A2013
147205,3321.1672,4548.346,4176.9635,13.95,31,41,A2013
147206,3321.4389,4548.0073,4174.5522,13,31,41,A2013
147207,3321.7307,4547.6467,4171.9686,18.985075,31,41,A2013
147208,3322.0846,4547.2139,4168.8432,12.6,31,41,A2013
147210,3322.6039,4546.5861,4164.2651,9.95,32,41,A2013
147211,3323.019,4546.0883,4160.5969,6.101124,32,41,A2013
147212,3323.3499,4545.6951,4157.6666,8,31,41,A2013
147226,3327.4793,4540.7918,4120.7187,1.2,31,41,A2013
147227,3327.8736,4540.3127,4117.1472,3,31,41,A2013
147275,4351.5368,4933.0687,4195.9414,37.602272,32,42,A2014
147319,3383.7099,4556.4734,4190.8198,12.275,32,41,A2016
147320,3382.6269,4557.5624,4188.911,9,32,41,A2016
147321,3381.5435,4558.6532,4187.0034,10.733334,31,41,A2016
147322,3380.0073,4560.2024,4184.2986,8.696202,31,41,A2016
147344,3352.7865,4587.7726,4135.8635,10.333333,31,41,A2016
147345,3351.6768,4588.9006,4133.8639,6,31,41,A2016
147351,3345.1442,4595.56,4122.0536,23,31,41,A2016
147352,3343.9991,4596.7335,4119.9718,4,31,41,A2016
147358,3337.6168,4532.1976,4186.8995,2.166667,31,41,A2017
147359,3338.4312,4531.413,4184.1208,2.666667,31,41,A2017
147360,3339.1325,4530.7432,4181.7354,1,31,41,A2017
147364,3342.1694,4527.8915,4171.4738,1.55,31,41,A2017
147365,3343.1946,4526.9488,4168.019,4.58427,31,41,A2017
147366,3344.2193,4526.0158,4164.5614,3,32,41,A2017
147367,3345.041,4525.2669,4161.775,2.6,32,41,A2017
147368,3346.0452,4524.3529,4158.36,1.563218,31,41,A2017
147373,3349.7092,4521.0527,4145.8735,7,31,41,A2017
147374,3350.5239,4520.3201,4143.0807,27.799999,31,41,A2017
147375,3351.3792,4519.5529,4140.1477,6.287879,31,41,A2017
147378,3353.7255,4517.4612,4132.0891,3.691667,31,41,A2017
147379,3354.5515,4516.7289,4129.2458,2.612903,31,41,A2017
147577,3862.5244,4777.3742,4197.3558,7.7,32,41,A202
147578,3864.2108,4775.6276,4195.5936,25,32,41,A202
147583,3872.2645,4767.2733,4187.2369,10.366667,32,41,A202
147584,3873.9573,4765.5146,4185.4929,33.406666,32,41,A202
147585,3875.6512,4763.7539,4183.7521,25.33,32,42,A202
147586,3877.544,4761.7852,4181.812,7.851351,32,42,A202
147589,3883.6273,4755.4504,4175.6131,47.380001,32,42,A202
147590,3885.3275,4753.6778,4173.8905,60.193333,32,42,A202
147591,3887.0288,4751.9031,4172.1712,62.146667,32,42,A202
147592,3888.6743,4750.1856,4170.5122,48.110714,32,42,A202
147597,3896.405,4742.1056,4162.7721,8.106667,32,42,A202
147598,3898.0563,4740.3771,4161.1302,8.2,32,42,A202
148240,4092.7,4755.7646,4176.1638,14.82,32,42,A2028
148241,4093.1787,4754.9896,4172.6293,20.5,32,42,A2028
