ID,BHID,X,Y,Z,CODE,ZONE,VALUE,CAPVAL1,CAPPED1,CAPVAL2,CAPPED2,CAPVAL3,CAPPED3,CAPVAL4,CAPPED4,CAPVAL5,CAPPED5,CAPVAL6,CAPPED6,AvgSin,PROP_12,Num_Data
   7198,A062        ,   3863.87,   4771.23,   4118.20,      31, 42.0,    6.00909,    6.00909,    0,    6.00909,    0,    6.00909,    0,    6.00909,    0,    6.00909,    0,    6.00909,    0,   11.8359,    .750,   21
   7200,A062        ,   3866.58,   4768.38,   4113.16,      31, 42.0,    6.40000,    6.40000,    0,    6.40000,    0,    6.40000,    0,    6.40000,    0,    6.40000,    0,    6.40000,    0,   12.5867,    .778,   21
   7201,A062        ,   3867.86,   4767.03,   4110.80,      31, 42.0,   10.65333,   10.65333,    0,   10.65333,    0,   10.65333,    0,   10.65333,    0,   10.65333,    0,   10.65333,    0,   14.6517,    .913,   21
   7202,A062        ,   3869.14,   4765.69,   4108.44,      31, 42.0,    9.68000,    9.68000,    0,    9.68000,    0,    9.68000,    0,    9.68000,    0,    9.68000,    0,    9.68000,    0,   14.7994,   1.000,   21
   7203,A062        ,   3870.42,   4764.34,   4106.09,      31, 42.0,   38.30000,   38.30000,    0,   38.30000,    0,   38.30000,    0,   38.30000,    0,   38.30000,    0,   38.30000,    0,   15.0714,    .412,   21
   7204,A062        ,   3871.70,   4762.99,   4103.73,      31, 42.0,   24.86333,   24.86333,    0,   24.86333,    0,   24.86333,    0,   24.86333,    0,   24.86333,    0,   24.86333,    0,   15.5373,    .467,   21
   7205,A062        ,   3872.99,   4761.64,   4101.39,      31, 42.0,   32.37333,   32.37333,    0,   32.37333,    0,   32.37333,    0,   32.37333,    0,   32.37333,    0,   32.37333,    0,   15.6389,    .477,   21
   7206,A062        ,   3874.28,   4760.28,   4099.04,      31, 42.0,   11.95000,   11.95000,    0,   11.95000,    0,   11.95000,    0,   11.95000,    0,   11.95000,    0,   11.95000,    0,   15.5159,    .525,   21
   7207,A062        ,   3875.57,   4758.92,   4096.70,      31, 42.0,    5.47500,    5.47500,    0,    5.47500,    0,    5.47500,    0,    5.47500,    0,    5.47500,    0,    5.47500,    0,   15.3063,    .568,   21
   7208,A062        ,   3876.87,   4757.56,   4094.36,      31, 42.0,    7.45000,    7.45000,    0,    7.45000,    0,    7.45000,    0,    7.45000,    0,    7.45000,    0,    7.45000,    0,   15.3722,    .636,   21
   7209,A062        ,   3878.17,   4756.19,   4092.03,      31, 42.0,   13.53333,   13.53333,    0,   13.53333,    0,   13.53333,    0,   13.53333,    0,   13.53333,    0,   13.53333,    0,   14.4548,    .750,   21
   7210,A062        ,   3879.47,   4754.82,   4089.70,      31, 42.0,   17.23333,   17.23333,    0,   17.23333,    0,   17.23333,    0,   17.23333,    0,   17.23333,    0,   17.23333,    0,   13.2405,    .913,   21
   7211,A062        ,   3880.79,   4753.43,   4087.33,      31, 42.0,   17.35806,   17.35806,    0,   17.35806,    0,   17.35806,    0,   17.35806,    0,   17.35806,    0,   17.35806,    0,   16.3492,    .212,   21
   7212,A062        ,   3882.12,   4752.03,   4084.97,      32, 42.0,    4.61000,    4.61000,    0,    4.61000,    0,    4.61000,    0,    4.61000,    0,    4.61000,    0,    4.61000,    0,   24.5503,    .700,   21
   7213,A062        ,   3883.74,   4750.33,   4082.11,      32, 42.0,    3.52955,    3.52955,    0,    3.52955,    0,    3.52955,    0,    3.52955,    0,    3.52955,    0,    3.52955,    0,   24.7884,    .750,   21
   7214,A062        ,   3885.47,   4748.51,   4079.06,      31, 42.0,    5.36286,    5.36286,    0,    5.36286,    0,    5.36286,    0,    5.36286,    0,    5.36286,    0,    5.36286,    0,   13.4183,    .263,   21
   7215,A062        ,   3886.89,   4747.02,   4076.55,      32, 42.0,   25.11667,   25.11667,    0,   25.11667,    0,   25.11667,    0,   25.11667,    0,   25.11667,    0,   25.11667,    0,   24.7884,    .750,   21
   7216,A062        ,   3888.21,   4745.63,   4074.23,      32, 42.0,   22.22667,   22.22667,    0,   22.22667,    0,   22.22667,    0,   22.22667,    0,   22.22667,    0,   22.22667,    0,   24.7884,    .724,   21
   7217,A062        ,   3889.28,   4744.50,   4072.34,      32, 42.0,   22.00000,   22.00000,    0,   22.00000,    0,   22.00000,    0,   22.00000,    0,   22.00000,    0,   22.00000,    0,   24.7884,    .724,   21
   7663,A066        ,   4229.15,   5117.05,   4009.15,      31, 42.0,   11.82000,   11.82000,    0,   11.82000,    0,   11.82000,    0,   11.82000,    0,   11.82000,    0,   11.82000,    0,    7.4417,    .955,   21
   7664,A066        ,   4230.68,   5115.43,   4007.14,      31, 42.0,    9.26667,    9.26667,    0,    9.26667,    0,    9.26667,    0,    9.26667,    0,    9.26667,    0,    9.26667,    0,    7.4417,    .656,   21
   7665,A066        ,   4232.49,   5113.51,   4004.76,      31, 42.0,    9.94390,    9.94390,    0,    9.94390,    0,    9.94390,    0,    9.94390,    0,    9.94390,    0,    9.94390,    0,    7.4417,    .594,   21
   7760,A067        ,   4165.25,   5060.83,   4199.69,      31, 42.0,    5.05333,    5.05333,    0,    5.05333,    0,    5.05333,    0,    5.05333,    0,    5.05333,    0,    5.05333,    0,    6.7807,    .606,   21
   7761,A067        ,   4166.87,   5059.29,   4197.69,      31, 42.0,   12.42000,   12.42000,    0,   12.42000,    0,   12.42000,    0,   12.42000,    0,   12.42000,    0,   12.42000,    0,    6.4737,    .576,   21
   7762,A067        ,   4168.59,   5057.66,   4195.54,      31, 42.0,   16.14706,   16.14706,    0,   16.14706,    0,   16.14706,    0,   16.14706,    0,   16.14706,    0,   16.14706,    0,    6.3568,    .516,   21
   7765,A067        ,   4173.90,   5052.62,   4188.95,      31, 42.0,    7.40000,    7.40000,    0,    7.40000,    0,    7.40000,    0,    7.40000,    0,    7.40000,    0,    7.40000,    0,    6.9807,    .400,   21
   8060,A070        ,   3580.88,   4787.66,   4130.86,      31, 41.0,   89.20000,   89.20000,    0,   89.20000,    0,   89.20000,    0,   89.20000,    0,   89.20000,    0,   89.20000,    0,   53.9795,    .182,   21
   8061,A070        ,   3580.88,   4787.66,   4127.86,      31, 41.0,  102.70000,   97.08445,    1,  102.70000,    0,  102.70000,    0,  102.70000,    0,  102.70000,    0,  102.70000,    0,   30.3389,    .138,   21
   8062,A070        ,   3580.88,   4787.66,   4124.86,      31, 41.0,   35.42500,   35.42500,    0,   35.42500,    0,   35.42500,    0,   35.42500,    0,   35.42500,    0,   35.42500,    0,   29.5981,    .118,   21
   8063,A070        ,   3580.88,   4787.66,   4121.86,      31, 41.0,   18.48333,   18.48333,    0,   18.48333,    0,   18.48333,    0,   18.48333,    0,   18.48333,    0,   18.48333,    0,   29.5981,    .125,   21
   8064,A070        ,   3580.88,   4787.66,   4118.86,      31, 41.0,   11.49000,   11.49000,    0,   11.49000,    0,   11.49000,    0,   11.49000,    0,   11.49000,    0,   11.49000,    0,   29.5981,    .133,   21
   8065,A070        ,   3580.88,   4787.66,   4115.86,      31, 41.0,   16.92000,   16.92000,    0,   16.92000,    0,   16.92000,    0,   16.92000,    0,   16.92000,    0,   16.92000,    0,   29.5981,    .163,   21
   8066,A070        ,   3580.88,   4787.66,   4112.86,      31, 41.0,   14.57000,   14.57000,    0,   14.57000,    0,   14.57000,    0,   14.57000,    0,   14.57000,    0,   14.57000,    0,   29.5981,    .196,   21
   8067,A070        ,   3580.88,   4787.66,   4109.86,      31, 41.0,   37.62667,   37.62667,    0,   37.62667,    0,   37.62667,    0,   37.62667,    0,   37.62667,    0,   37.62667,    0,   29.5981,    .262,   21
   8068,A070        ,   3580.88,   4787.66,   4106.86,      31, 41.0,   26.00000,   26.00000,    0,   26.00000,    0,   26.00000,    0,   26.00000,    0,   26.00000,    0,   26.00000,    0,   29.5981,    .318,   21
   8069,A070        ,   3580.88,   4787.66,   4103.86,      31, 41.0,   17.41667,   17.41667,    0,   17.41667,    0,   17.41667,    0,   17.41667,    0,   17.41667,    0,   17.41667,    0,   29.5981,    .300,   21
   8070,A070        ,   3580.88,   4787.66,   4100.86,      31, 41.0,   23.12667,   23.12667,    0,   23.12667,    0,   23.12667,    0,   23.12667,    0,   23.12667,    0,   23.12667,    0,   27.4657,    .280,   21
   8071,A070        ,   3580.88,   4787.66,   4097.86,      31, 41.0,   12.94333,   12.94333,    0,   12.94333,    0,   12.94333,    0,   12.94333,    0,   12.94333,    0,   12.94333,    0,   27.3681,    .269,   21
   8072,A070        ,   3580.88,   4787.66,   4094.86,      31, 41.0,   17.49667,   17.49667,    0,   17.49667,    0,   17.49667,    0,   17.49667,    0,   17.49667,    0,   17.49667,    0,   26.0348,    .259,   21
   8073,A070        ,   3580.88,   4787.66,   4091.86,      31, 41.0,    7.14667,    7.14667,    0,    7.14667,    0,    7.14667,    0,    7.14667,    0,    7.14667,    0,    7.14667,    0,   26.0348,    .244,   21
   8074,A070        ,   3580.88,   4787.66,   4088.86,      31, 41.0,   18.49333,   18.49333,    0,   18.49333,    0,   18.49333,    0,   18.49333,    0,   18.49333,    0,   18.49333,    0,   26.0348,    .233,   21
   8075,A070        ,   3580.88,   4787.66,   4085.86,      31, 41.0,   36.52000,   36.52000,    0,   36.52000,    0,   36.52000,    0,   36.52000,    0,   36.52000,    0,   36.52000,    0,   26.0348,    .226,   21
   8076,A070        ,   3580.88,   4787.66,   4082.86,      31, 41.0,   59.94667,   59.94667,    0,   59.94667,    0,   59.94667,    0,   59.94667,    0,   59.94667,    0,   59.94667,    0,   33.0471,    .955,   21
   8077,A070        ,   3580.88,   4787.66,   4079.86,      31, 41.0,   99.15000,   99.15000,    0,   99.15000,    0,   99.15000,    0,   99.15000,    0,   99.15000,    0,   99.15000,    0,   33.0471,    .875,   21
   8078,A070        ,   3580.88,   4787.66,   4076.86,      31, 41.0,   95.08333,   95.08333,    0,   95.08333,    0,   95.08333,    0,   95.08333,    0,   95.08333,    0,   95.08333,    0,   33.0471,    .778,   21
   8079,A070        ,   3580.88,   4787.66,   4073.86,      31, 41.0,   41.04667,   41.04667,    0,   41.04667,    0,   41.04667,    0,   41.04667,    0,   41.04667,    0,   41.04667,    0,   33.0471,    .724,   21
   8080,A070        ,   3580.88,   4787.66,   4070.86,      31, 41.0,   68.91667,   68.91667,    0,   68.91667,    0,   68.91667,    0,   68.91667,    0,   68.91667,    0,   68.91667,    0,   33.0471,    .677,   21
   8081,A070        ,   3580.88,   4787.66,   4067.86,      31, 41.0,   65.00667,   65.00667,    0,   65.00667,    0,   65.00667,    0,   65.00667,    0,   65.00667,    0,   65.00667,    0,   33.0471,    .636,   21
   8082,A070        ,   3580.88,   4787.66,   4065.41,      31, 41.0,   50.90000,   50.90000,    0,   50.90000,    0,   50.90000,    0,   50.90000,    0,   50.90000,    0,   50.90000,    0,   33.0471,    .955,   21
   8084,A070        ,   3580.88,   4787.66,   4059.96,      31, 41.0,   60.01334,   60.01334,    0,   60.01334,    0,   60.01334,    0,   60.01334,    0,   60.01334,    0,   60.01334,    0,   33.0471,    .778,   21
   8085,A070        ,   3580.88,   4787.66,   4056.96,      31, 41.0,   87.98000,   87.98000,    0,   87.98000,    0,   87.98000,    0,   87.98000,    0,   87.98000,    0,   87.98000,    0,   33.0471,    .724,   21
   8086,A070        ,   3580.88,   4787.66,   4053.96,      31, 41.0,   92.94666,   92.94666,    0,   92.94666,    0,   92.94666,    0,   92.94666,    0,   92.94666,    0,   92.94666,    0,   42.1957,   1.000,   21
   8087,A070        ,   3580.88,   4787.66,   4050.96,      31, 41.0,   75.60667,   75.60667,    0,   75.60667,    0,   75.60667,    0,   75.60667,    0,   75.60667,    0,   75.60667,    0,   34.6995,    .875,   21
   8088,A070        ,   3580.88,   4787.66,   4047.96,      31, 41.0,   61.98000,   61.98000,    0,   61.98000,    0,   61.98000,    0,   61.98000,    0,   61.98000,    0,   61.98000,    0,   35.9433,    .808,   21
   8089,A070        ,   3580.88,   4787.66,   4044.96,      31, 41.0,   59.52000,   59.52000,    0,   59.52000,    0,   59.52000,    0,   59.52000,    0,   59.52000,    0,   59.52000,    0,   45.3595,    .778,   21
   8090,A070        ,   3580.88,   4787.66,   4041.96,      31, 41.0,   91.72666,   91.72666,    0,   91.72666,    0,   91.72666,    0,   91.72666,    0,   91.72666,    0,   91.72666,    0,   47.0738,    .750,   21
   8091,A070        ,   3580.88,   4787.66,   4038.96,      31, 41.0,   86.47334,   86.47334,    0,   86.47334,    0,   86.47334,    0,   86.47334,    0,   86.47334,    0,   86.47334,    0,   50.6929,    .750,   21
   8092,A070        ,   3580.88,   4787.66,   4035.96,      31, 41.0,   78.31334,   78.31334,    0,   78.31334,    0,   78.31334,    0,   78.31334,    0,   78.31334,    0,   78.31334,    0,   52.5876,    .750,   21
   8093,A070        ,   3580.88,   4787.66,   4032.96,      31, 41.0,   70.71333,   70.71333,    0,   70.71333,    0,   70.71333,    0,   70.71333,    0,   70.71333,    0,   70.71333,    0,   53.7889,    .750,   21
   8094,A070        ,   3580.88,   4787.66,   4029.96,      31, 41.0,   90.15334,   90.15334,    0,   90.15334,    0,   90.15334,    0,   90.15334,    0,   90.15334,    0,   90.15334,    0,   52.9794,    .778,   21
   8095,A070        ,   3580.88,   4787.66,   4026.96,      31, 41.0,   93.30000,   93.30000,    0,   93.30000,    0,   93.30000,    0,   93.30000,    0,   93.30000,    0,   93.30000,    0,   53.8794,    .808,   21
   8096,A070        ,   3580.88,   4787.66,   4023.96,      31, 41.0,   42.16667,   42.16667,    0,   42.16667,    0,   42.16667,    0,   42.16667,    0,   42.16667,    0,   42.16667,    0,   56.4056,    .875,   21
   8097,A070        ,   3580.88,   4787.66,   4020.96,      31, 41.0,   17.29500,   17.29500,    0,   17.29500,    0,   17.29500,    0,   17.29500,    0,   17.29500,    0,   17.29500,    0,   59.0389,    .955,   21
   8098,A070        ,   3580.88,   4787.66,   4017.36,      31, 41.0,    9.73333,    9.73333,    0,    9.73333,    0,    9.73333,    0,    9.73333,    0,    9.73333,    0,    9.73333,    0,   59.0389,   1.000,   21
   8100,A070        ,   3580.88,   4787.66,   4013.16,      31, 41.0,   17.20000,   17.20000,    0,   17.20000,    0,   17.20000,    0,   17.20000,    0,   17.20000,    0,   17.20000,    0,   52.6156,    .677,   21
   8101,A070        ,   3580.88,   4787.66,   4010.16,      31, 41.0,   13.90333,   13.90333,    0,   13.90333,    0,   13.90333,    0,   13.90333,    0,   13.90333,    0,   13.90333,    0,   51.2156,    .724,   21
   8102,A070        ,   3580.88,   4787.66,   4007.16,      31, 41.0,   10.81000,   10.81000,    0,   10.81000,    0,   10.81000,    0,   10.81000,    0,   10.81000,    0,   10.81000,    0,   51.2156,    .750,   21
   8103,A070        ,   3580.88,   4787.66,   4004.16,      31, 41.0,    6.91500,    6.91500,    0,    6.91500,    0,    6.91500,    0,    6.91500,    0,    6.91500,    0,    6.91500,    0,   51.2156,    .808,   21
   8104,A070        ,   3580.88,   4787.66,   4001.16,      31, 41.0,   43.20000,   43.20000,    0,   43.20000,    0,   43.20000,    0,   43.20000,    0,   43.20000,    0,   43.20000,    0,   52.7217,    .913,   21
   8211,A071        ,   3545.99,   4691.65,   4172.53,      32, 41.0,   51.80000,   51.80000,    0,   51.80000,    0,   51.80000,    0,   51.80000,    0,   51.80000,    0,   51.80000,    0,  102.4058,    .462,   21
   8223,A071        ,   3570.85,   4665.82,   4172.66,      32, 41.0,   23.08667,   23.08667,    0,   23.08667,    0,   23.08667,    0,   23.08667,    0,   23.08667,    0,   23.08667,    0,  104.5744,    .275,   21
   9335,A080        ,   3724.84,   4797.70,   4199.19,      32, 41.0,   59.15000,   59.15000,    0,   59.15000,    0,   59.15000,    0,   59.15000,    0,   59.15000,    0,   59.15000,    0,   26.4095,    .099,   21
   9336,A080        ,   3724.84,   4797.70,   4196.19,      32, 41.0,   95.25000,   84.51035,    1,   95.25000,    0,   95.25000,    0,   95.25000,    0,   95.25000,    0,   95.25000,    0,   26.4095,    .096,   21
   9337,A080        ,   3724.84,   4797.70,   4193.19,      32, 41.0,   89.43333,   89.43333,    0,   89.43333,    0,   89.43333,    0,   89.43333,    0,   89.43333,    0,   89.43333,    0,   71.3382,    .000,   21
   9338,A080        ,   3724.84,   4797.70,   4190.19,      32, 41.0,   81.93333,   81.93333,    0,   81.93333,    0,   81.93333,    0,   81.93333,    0,   81.93333,    0,   81.93333,    0,   79.7286,    .074,   21
   9339,A080        ,   3724.84,   4797.70,   4187.19,      32, 41.0,  116.68330,  116.68330,    0,  116.68330,    0,  116.68330,    0,  116.68330,    0,  116.68330,    0,  116.68330,    0,   79.7286,    .138,   21
   9340,A080        ,   3724.84,   4797.70,   4184.19,      32, 41.0,   83.34167,   83.34167,    0,   83.34167,    0,   83.34167,    0,   83.34167,    0,   83.34167,    0,   83.34167,    0,   79.7286,    .258,   21
   9341,A080        ,   3724.84,   4797.70,   4181.19,      32, 41.0,   12.08333,   12.08333,    0,   12.08333,    0,   12.08333,    0,   12.08333,    0,   12.08333,    0,   12.08333,    0,   79.7286,    .406,   21
   9342,A080        ,   3724.84,   4797.70,   4178.84,      32, 41.0,   12.20000,   12.20000,    0,   12.20000,    0,   12.20000,    0,   12.20000,    0,   12.20000,    0,   12.20000,    0,   79.7286,    .500,   21
   9346,A080        ,   3724.84,   4797.70,   4168.59,      31, 41.0,   45.46000,   45.46000,    0,   45.46000,    0,   45.46000,    0,   45.46000,    0,   45.46000,    0,   45.46000,    0,   34.4079,    .525,   21
   9347,A080        ,   3724.84,   4797.70,   4165.59,      31, 41.0,   56.90000,   56.90000,    0,   56.90000,    0,   56.90000,    0,   56.90000,    0,   56.90000,    0,   56.90000,    0,   34.4079,    .525,   21
   9348,A080        ,   3724.84,   4797.70,   4162.59,      31, 41.0,   86.87667,   86.87667,    0,   86.87667,    0,   86.87667,    0,   86.87667,    0,   86.87667,    0,   86.87667,    0,   36.5032,    .512,   21
   9349,A080        ,   3724.84,   4797.70,   4159.59,      31, 41.0,  111.98670,  111.98670,    0,  111.98670,    0,  111.98670,    0,  111.98670,    0,  111.98670,    0,  111.98670,    0,   40.0049,    .488,   21
   9350,A080        ,   3724.84,   4797.70,   4156.59,      31, 41.0,   61.20000,   61.20000,    0,   61.20000,    0,   61.20000,    0,   61.20000,    0,   61.20000,    0,   61.20000,    0,   40.0049,    .457,   21
